Month,Year,Region,Volume,Type,LogVolume
Jun,2016,Chicago,3398691.3,conventional,6.53131171980667
Mar,2018,Chicago,3400522.87,conventional,6.5315457000119
Dec,2016,TotalUS,3400640.87,organic,6.53156077000605
Aug,2017,PhoenixTucson,3404621.14,conventional,6.53206879144359
Nov,2015,BaltimoreWashington,3409338.23,conventional,6.53267008839112
May,2016,Atlanta,3411337.63,conventional,6.53292470492175
Apr,2016,SanFrancisco,3419240.98,conventional,6.53392970992096
Feb,2017,Seattle,3425862.67,conventional,6.53476994973965
Mar,2019,Tampa,3430793.21,conventional,6.53539454187942
Feb,2016,Chicago,3470457.83,conventional,6.54038677159976
Jun,2015,BaltimoreWashington,3474459.48,conventional,6.54088725119607
Apr,2016,WestTexNewMexico,3477619.37,conventional,6.54128204616733
Mar,2017,WestTexNewMexico,3479446.09,conventional,6.54151011199157
Feb,2018,MiamiFtLauderdale,3483272.73,conventional,6.54198747976888
Apr,2016,Denver,3485421.09,conventional,6.54225525474847
Apr,2017,SanFrancisco,3490442.51,conventional,6.54288048927111
Feb,2016,BaltimoreWashington,3499522.05,conventional,6.54400873428697
Jun,2017,Denver,3500489.21,conventional,6.5441287433093
Jan,2018,Chicago,3504755.53,conventional,6.54465772967076
Aug,2016,SanFrancisco,3506153.74,conventional,6.54483095538863
Nov,2015,Chicago,3514449.14,conventional,6.54585726272529
Nov,2016,DallasFtWorth,3550710.17,conventional,6.55031522405978
Jan,2016,Portland,3564413.72,conventional,6.5519881066682
Mar,2016,WestTexNewMexico,3569790.42,conventional,6.55264271972303
Mar,2015,BaltimoreWashington,3594133.8,conventional,6.55559424069729
Oct,2017,SanFrancisco,3597342.84,conventional,6.55598182965196
Feb,2019,Chicago,3598509.2,conventional,6.5561226173484
Mar,2019,Chicago,3599268.46,conventional,6.55621424074805
Mar,2015,TotalUS,3600173.56,organic,6.55632343808211
Nov,2015,Denver,3602221.76,conventional,6.5565704453463
Nov,2015,SanFrancisco,3606743.13,conventional,6.55711521323714
Jan,2018,Denver,3612883.74,conventional,6.55785398650884
Jul,2017,Portland,3615394.11,conventional,6.55815564615861
Apr,2017,Chicago,3625260.27,conventional,6.55933919153244
Feb,2017,BaltimoreWashington,3631653.53,conventional,6.56010440890561
Apr,2015,WestTexNewMexico,3639829.18,conventional,6.5610810023512
Mar,2018,WestTexNewMexico,3653977.45,conventional,6.56276586283842
Feb,2017,Portland,3660725.75,conventional,6.56356719413063
Nov,2016,NewYork,3661059.21,conventional,6.56360675274614
Feb,2017,Denver,3661860.45,conventional,6.56370178973363
Apr,2017,Denver,3669812.31,conventional,6.56464385313064
Feb,2016,SanFrancisco,3675925.1,conventional,6.56536665369664
Jul,2016,Chicago,3677491.25,conventional,6.5655516480668
Mar,2018,Denver,3684004.75,conventional,6.56632018148612
May,2016,Boston,3688343.06,conventional,6.56683130883926
Apr,2017,Seattle,3698637.73,conventional,6.56804179561202
Dec,2017,BaltimoreWashington,3702281.4,conventional,6.56846942517395
Jul,2017,SanFrancisco,3720843.2,conventional,6.57064136880961
Mar,2019,Portland,3732790.74,conventional,6.57203364408901
Feb,2015,SanFrancisco,3753715.66,conventional,6.57446137218253
Feb,2018,BaltimoreWashington,3758471.88,conventional,6.5750113053054
Apr,2017,BaltimoreWashington,3768108.69,conventional,6.57612342139962
Jan,2016,TotalUS,3777154.26,organic,6.57716472189364
Nov,2016,PhoenixTucson,3779443.22,conventional,6.57742782515681
Jul,2016,Denver,3786902.86,conventional,6.57828416492884
Apr,2019,Baltimore/Washington,3790740.64,conventional,6.57872407129795
Apr,2019,Miami/Ft. Lauderdale,3800774.64,conventional,6.5798721196673
Dec,2017,WestTexNewMexico,3802035.32,conventional,6.58001614704017
Jan,2018,WestTexNewMexico,3809220.48,conventional,6.58083611061741
Jul,2016,BaltimoreWashington,3824132.54,conventional,6.58253293600812
Jan,2018,BaltimoreWashington,3825793.22,conventional,6.58272149317695
Apr,2017,Portland,3825843.89,conventional,6.58272724507059
Feb,2016,WestTexNewMexico,3826711.86,conventional,6.58282576237523
Jan,2016,Seattle,3827892.03,conventional,6.58295967951324
Oct,2017,PhoenixTucson,3832168.84,conventional,6.58344463523557
Oct,2016,TotalUS,3832639.83,organic,6.58349800861176
Aug,2015,Chicago,3835466.86,conventional,6.58381823461655
Sep,2016,TotalUS,3836097.14,organic,6.58388959610859
Oct,2015,Houston,3836990.2,conventional,6.58399068997461
Jan,2019,West Tex/New Mexico,3852453.18,conventional,6.58573736931357
Dec,2015,Houston,3855292.01,conventional,6.58605727824398
Apr,2019,West Tex/New Mexico,3875033.45,conventional,6.58827545576819
Oct,2016,PhoenixTucson,3876857.07,conventional,6.58847978995368
Mar,2019,Atlanta,3879284.79,conventional,6.58875166363858
Mar,2019,Boston,3885973.63,conventional,6.58949984917567
Jan,2019,Baltimore/Washington,3886516.76,conventional,6.58956054487306
Feb,2017,Chicago,3898832.92,conventional,6.5909346243963
Jan,2019,San Francisco,3900378.26,conventional,6.59110672709437
Sep,2017,Houston,3904656.6,conventional,6.59158284531117
Mar,2018,SanFrancisco,3936217.58,conventional,6.59507909666522
Apr,2019,San Francisco,3938636.01,conventional,6.59534584723395
May,2019,Phoenix/Tucson,3950428,conventional,6.59664415080839
May,2019,Total U.S.,3951065,organic,6.59671417443192
Mar,2018,BaltimoreWashington,3962634.47,conventional,6.59798401303984
May,2015,TotalUS,3967534.35,organic,6.59852069546491
May,2016,MiamiFtLauderdale,3968913.53,conventional,6.59867163711504
Sep,2017,DallasFtWorth,3969501.61,conventional,6.59873598242702
Jun,2015,WestTexNewMexico,3980049.16,conventional,6.59988843634124
Mar,2016,TotalUS,3982166.92,organic,6.60011946034121
Dec,2015,DallasFtWorth,3984182.95,conventional,6.6003392726109
Aug,2015,WestTexNewMexico,3987777.25,conventional,6.60073089141554
Dec,2017,Denver,3997492.91,conventional,6.6017877021492
Feb,2019,Baltimore/Washington,4012715.62,conventional,6.60343838249959
Mar,2015,WestTexNewMexico,4017914.61,conventional,6.60400070274576
Jan,2017,BaltimoreWashington,4019032.1,conventional,6.6041214749149
Mar,2015,Chicago,4020617.7,conventional,6.60429278022211
Aug,2015,BaltimoreWashington,4023538.05,conventional,6.60460811274062
Jun,2016,WestTexNewMexico,4024345.06,conventional,6.60469521141892
Nov,2017,TotalUS,4038808.37,organic,6.60625324761765
Sep,2015,PhoenixTucson,4047672.32,conventional,6.60720534687126
Nov,2017,DallasFtWorth,4053795.74,conventional,6.60786186196288
Sep,2016,PhoenixTucson,4056447.07,conventional,6.60814581351814
Jan,2018,SanFrancisco,4058748.24,conventional,6.60839211331045
Feb,2019,San Francisco,4066108.14,conventional,6.60917892471539
Jun,2016,TotalUS,4066438.92,organic,6.6092142533591
Jan,2016,SanFrancisco,4066956.05,conventional,6.6092694791797
Jan,2019,Denver,4067292.12,conventional,6.60930536531043
Jan,2017,Chicago,4078256.96,conventional,6.61047458603121
Feb,2017,SanFrancisco,4079335.54,conventional,6.61058942906732
Aug,2016,TotalUS,4087225.38,organic,6.61142858647391
Mar,2017,Houston,4105539.45,conventional,6.61337022960793
Feb,2019,Denver,4112938.12,conventional,6.61415217550852
Jul,2017,Chicago,4113806.43,conventional,6.61424385265753
Sep,2015,Houston,4122499.8,conventional,6.61516064324708
Aug,2016,Houston,4124331.17,conventional,6.61535353040611
Jan,2017,Portland,4126634.34,conventional,6.61559598786074
Jan,2015,Houston,4126827.37,conventional,6.61561630221289
Apr,2019,Denver,4131267.22,conventional,6.61608328706521
Feb,2018,WestTexNewMexico,4136472.39,conventional,6.61663012985748
Jul,2017,Denver,4166330.96,conventional,6.61975376594603
Jul,2016,SanFrancisco,4170583.35,conventional,6.62019680508578
Dec,2017,Chicago,4186531.66,conventional,6.62185437984177
Aug,2017,TotalUS,4192210.48,organic,6.62244307932104
Feb,2018,Denver,4200177.27,conventional,6.62326762034032
Jan,2016,Chicago,4200478.09,conventional,6.62329872373892
Jan,2016,BaltimoreWashington,4204725.93,conventional,6.62373769312614
May,2016,Seattle,4207487.76,conventional,6.62402286124389
Oct,2015,DallasFtWorth,4208659.86,conventional,6.62414382788766
May,2015,SanFrancisco,4218661.53,conventional,6.62517468263479
Jan,2017,Seattle,4220424.04,conventional,6.6253560881608
Jan,2019,Miami/Ft. Lauderdale,4222879.96,conventional,6.62560873630282
May,2016,Portland,4229281.31,conventional,6.62626657313874
Feb,2018,Chicago,4231067.28,conventional,6.62644993128743
Mar,2015,SanFrancisco,4234101.46,conventional,6.62676126062486
Dec,2015,PhoenixTucson,4247902.11,conventional,6.6281745001693
Jun,2017,WestTexNewMexico,4264027.3,conventional,6.62981997655355
Feb,2019,West Tex/New Mexico,4300867.83,conventional,6.63355609645234
Jul,2015,PhoenixTucson,4304245.69,conventional,6.63389705326379
May,2017,WestTexNewMexico,4309864.51,conventional,6.63446361738016
Jul,2016,WestTexNewMexico,4314443.19,conventional,6.6349247548336
Jan,2015,DallasFtWorth,4315029.77,conventional,6.63498379632055
May,2015,Chicago,4322861.84,conventional,6.63577135556963
Feb,2016,Denver,4345364.63,conventional,6.63802622500855
Jul,2015,Houston,4353591.96,conventional,6.63884772240268
Apr,2015,Houston,4360985.23,conventional,6.63958461578593
Sep,2017,TotalUS,4369505.27,organic,6.64043226748024
May,2015,BaltimoreWashington,4400870.62,conventional,6.64353860104511
Jan,2017,Denver,4407633.3,conventional,6.64420545553268
May,2016,SanFrancisco,4443618.96,conventional,6.64773681114545
Dec,2016,NewYork,4453538.42,conventional,6.64870520326047
Jan,2015,PhoenixTucson,4480927.14,conventional,6.65136788233009
Nov,2015,PhoenixTucson,4482606.3,conventional,6.65153059716474
Oct,2016,NewYork,4484682.34,conventional,6.65173168642784
Dec,2016,Houston,4486653.37,conventional,6.65192251809307
Feb,2017,WestTexNewMexico,4494175.53,conventional,6.65265003074926
Dec,2017,SanFrancisco,4502090.68,conventional,6.65341423820493
Feb,2015,Houston,4502282.49,conventional,6.65343274077541
Feb,2016,Houston,4530137.45,conventional,6.65611137924703
Sep,2017,NewYork,4562381.69,conventional,6.65919161564615
Dec,2016,PhoenixTucson,4565991.32,conventional,6.65953508155639
Jan,2015,NewYork,4568264.86,conventional,6.6597512756016
Oct,2016,Houston,4579064.79,conventional,6.66077678848083
Dec,2015,NewYork,4593000.86,conventional,6.66209652673585
Apr,2016,TotalUS,4608000.27,organic,6.6635124958621
May,2016,Chicago,4657856.58,conventional,6.66818611204892
Feb,2018,SanFrancisco,4662412.96,conventional,6.66861073728976
May,2016,BaltimoreWashington,4662840.23,conventional,6.66865053481582
May,2019,Houston,4671051,conventional,6.66941460907705
Jul,2017,WestTexNewMexico,4680856.32,conventional,6.67032531055944
Nov,2015,Houston,4686746.31,conventional,6.67087144612765
Sep,2015,DallasFtWorth,4702121.63,conventional,6.67229385884988
Aug,2017,NewYork,4702835.67,conventional,6.67235980356873
Jul,2016,PhoenixTucson,4703592.38,conventional,6.67242967812182
Aug,2015,Houston,4711466.78,conventional,6.6731561333055
Mar,2017,DallasFtWorth,4712220.19,conventional,6.67322557572381
Dec,2016,DallasFtWorth,4714665.71,conventional,6.67345090482538
Mar,2019,San Francisco,4718262.08,conventional,6.67378206048697
Jan,2017,TotalUS,4722907.07,organic,6.67420940029123
Sep,2016,Houston,4723888.48,conventional,6.67429963638172
May,2016,WestTexNewMexico,4724039.63,conventional,6.67431353225607
Nov,2016,Plains,4727317.12,conventional,6.67461473681668
May,2015,WestTexNewMexico,4730627.31,conventional,6.67491873465054
Aug,2017,Houston,4731263.24,conventional,6.67497711217855
Jun,2016,Houston,4733113.65,conventional,6.67514693273237
Feb,2015,DallasFtWorth,4735714.49,conventional,6.67538551146081
Mar,2016,Houston,4736286.87,conventional,6.67543799909598
Nov,2017,Houston,4753831.11,conventional,6.67704374842751
Aug,2017,DallasFtWorth,4771736.85,conventional,6.6786764853453
Feb,2019,Miami/Ft. Lauderdale,4774920.99,conventional,6.6789661897646
May,2016,Denver,4795396.28,conventional,6.68082450203975
Oct,2017,DallasFtWorth,4807003.61,conventional,6.68187444827853
Nov,2017,PhoenixTucson,4813948.4,conventional,6.68250143082572
Apr,2015,DallasFtWorth,4831699.82,conventional,6.68409994494934
May,2019,Dallas/Ft. Worth,4835163,conventional,6.68441111933057
Jul,2015,DallasFtWorth,4843334.16,conventional,6.68514443370432
Jan,2017,SanFrancisco,4848376.71,conventional,6.6855963563559
Aug,2016,DallasFtWorth,4852040.27,conventional,6.68592439668056
Nov,2015,DallasFtWorth,4857221.09,conventional,6.6863878720507
Mar,2019,Baltimore/Washington,4885879.19,conventional,6.68894272424916
Jun,2016,PhoenixTucson,4897559.54,conventional,6.68997972444958
Apr,2017,WestTexNewMexico,4906871.71,conventional,6.69080470351435
Jan,2017,WestTexNewMexico,4923268.33,conventional,6.6922535065147
Mar,2017,NewYork,4940040.82,conventional,6.6937305375527
Aug,2015,PhoenixTucson,4945635.28,conventional,6.69422208579725
Apr,2015,NewYork,4956836.51,conventional,6.69520459492376
Apr,2016,NewYork,4977348.8,conventional,6.696998076068
Apr,2015,PhoenixTucson,4978875.02,conventional,6.69713122472784
Nov,2017,NewYork,4987546.14,conventional,6.69788692638998
Apr,2016,PhoenixTucson,4997705.89,conventional,6.69877069474593
Jul,2016,TotalUS,5000719.82,organic,6.69903252260673
Sep,2016,NewYork,5006742.1,conventional,6.69955522123084
Oct,2016,DallasFtWorth,5011721.47,conventional,6.69998692676678
Apr,2019,Phoenix/Tucson,5016749.47,conventional,6.70042241346282
Mar,2019,Denver,5017266.89,conventional,6.70046720363317
Feb,2015,PhoenixTucson,5018533.53,conventional,6.70057683011884
Mar,2019,West Tex/New Mexico,5025594.69,conventional,6.70118746018287
Jun,2015,Houston,5037623.3,conventional,6.70222568899617
Mar,2016,DallasFtWorth,5068702.21,conventional,6.70489677685118
Feb,2016,DallasFtWorth,5079629.28,conventional,6.70583201788918
Aug,2016,NewYork,5080208.67,conventional,6.7058815513328
Jun,2015,PhoenixTucson,5109901.38,conventional,6.7084125184253
Jun,2016,DallasFtWorth,5130131.81,conventional,6.71012852371226
Feb,2017,TotalUS,5147937.27,organic,6.71163324618518
Jun,2017,TotalUS,5155972.85,organic,6.71231062180661
Dec,2015,Plains,5164575.61,conventional,6.71303463992967
Jun,2017,PhoenixTucson,5169773.66,conventional,6.71347152948373
Feb,2015,NewYork,5179011.73,conventional,6.7142468946573
May,2017,PhoenixTucson,5184713.45,conventional,6.71472475869561
Oct,2017,Houston,5198957,conventional,6.71591622544667
Feb,2016,PhoenixTucson,5208042.1,conventional,6.71667448625979
Sep,2015,NewYork,5213537.35,conventional,6.71713248919194
Jul,2016,Houston,5224409.52,conventional,6.71803721216164
Jan,2016,Houston,5226871.08,conventional,6.71824178842086
Apr,2016,Houston,5232380.8,conventional,6.71869934336679
Sep,2016,DallasFtWorth,5233009,conventional,6.71875148166246
Jun,2015,DallasFtWorth,5251383.65,conventional,6.72027374767033
May,2017,TotalUS,5282017.51,organic,6.7227998365687
Jan,2018,PhoenixTucson,5287692.7,conventional,6.72326620771581
Mar,2017,PhoenixTucson,5290744.95,conventional,6.72351682607989
Jan,2016,DallasFtWorth,5307272.09,conventional,6.7248713533457
Mar,2016,PhoenixTucson,5309551.68,conventional,6.72505785232028
Aug,2016,PhoenixTucson,5333054.86,conventional,6.72697605120073
Jan,2018,DallasFtWorth,5343725.51,conventional,6.72784414172909
Oct,2015,NewYork,5346630.19,conventional,6.72808014632279
Mar,2015,Houston,5353446.12,conventional,6.72863343605693
Dec,2017,PhoenixTucson,5383358.55,conventional,6.73105330626948
May,2017,DallasFtWorth,5444430.5,conventional,6.7359524582621
Jun,2017,DallasFtWorth,5456794.02,conventional,6.73693756058803
Jul,2015,NewYork,5468758.3,conventional,6.73788872950083
Jun,2017,NewYork,5473406.07,conventional,6.73825766948698
Aug,2015,DallasFtWorth,5536278.99,conventional,6.74321796742496
Jul,2017,PhoenixTucson,5549548.23,conventional,6.74425763011296
Jan,2016,PhoenixTucson,5568645.69,conventional,6.74574958639883
Apr,2016,DallasFtWorth,5586177.02,conventional,6.74711469391262
Jan,2018,TotalUS,5614950.52,organic,6.74934593352969
Oct,2015,Plains,5650333.66,conventional,6.75207409426515
May,2019,New York,5680218,conventional,6.75436500373571
Oct,2017,TotalUS,5713246.43,organic,6.75688295692962
Mar,2015,PhoenixTucson,5720615.89,conventional,6.75744278809887
Jan,2016,Denver,5723589.98,conventional,6.75766851471012
Jun,2017,Houston,5725488.56,conventional,6.75781255124933
May,2016,TotalUS,5729927.52,organic,6.75814912844852
Feb,2017,DallasFtWorth,5744971.62,conventional,6.75928788762694
Dec,2017,DallasFtWorth,5748620.69,conventional,6.75956365363214
Jul,2017,TotalUS,5757871.57,organic,6.76026197366079
May,2017,Houston,5810810.41,conventional,6.76423670589239
Sep,2017,Plains,5819989.11,conventional,6.76492217202595
Mar,2017,TotalUS,5822141.14,organic,6.76508272937146
Jul,2016,DallasFtWorth,5854055.5,conventional,6.76745683549263
May,2015,Houston,5876252.98,conventional,6.76910048443834
May,2017,NewYork,5883634.69,conventional,6.76964569990825
Mar,2019,Miami/Ft. Lauderdale,5885058.56,conventional,6.76975078870168
May,2015,PhoenixTucson,5897593.32,conventional,6.77067482162892
Dec,2017,TotalUS,5909492.73,organic,6.77155020270579
Apr,2019,Houston,5921024.17,conventional,6.77239683390352
Jul,2016,NewYork,5925720.7,conventional,6.77274117780428
Jun,2016,NewYork,5927986.71,conventional,6.77290722132415
Jan,2018,Houston,5939238.78,conventional,6.77373078591884
Mar,2015,NewYork,5941749.46,conventional,6.77391433537854
Oct,2017,NewYork,5954959.25,conventional,6.77487879393623
Feb,2018,TotalUS,5976466.4,organic,6.77644448222142
Nov,2017,Plains,6015862.54,conventional,6.77929790424557
Dec,2016,Plains,6021276.48,conventional,6.7796885692403
Mar,2018,DallasFtWorth,6022903,conventional,6.77980586883155
Jun,2015,NewYork,6046010.64,conventional,6.78146890713046
Dec,2017,Houston,6048047.55,conventional,6.78161519694775
Mar,2015,DallasFtWorth,6072107.45,conventional,6.78333944808657
Apr,2019,Total U.S.,6093576.27,organic,6.78487225133088
Feb,2017,PhoenixTucson,6101524.87,conventional,6.78543838580866
Apr,2017,PhoenixTucson,6112946.46,conventional,6.78625059205538
Jan,2019,Phoenix/Tucson,6125265.97,conventional,6.7871249512889
Feb,2017,Houston,6136780.79,conventional,6.78794061026557
Sep,2015,Plains,6171245.44,conventional,6.79037281932282
Mar,2018,Houston,6190613.09,conventional,6.79173366168875
Mar,2016,NewYork,6194830.36,conventional,6.79202941810116
Apr,2017,NewYork,6197649.84,conventional,6.79222703546382
Oct,2016,Plains,6203261.73,conventional,6.79262010544302
